Timestamp,Channel1,Channel2,Channel3,Action,action_change
8.69,671.6905417073418,1165.3882998690965,665.7154966253635,Rest,3
8.693,672.4397364186926,1165.1606291724,677.2713997687578,Rest,3
8.696,673.4689722620216,1165.3518486442383,684.4617163493295,Rest,3
8.699,674.6736013500215,1165.355190081023,688.3316109575761,Rest,3
8.702,675.2838504652799,1165.34137491481,693.5519735279051,Rest,3
8.705,677.8166494150936,1165.3581732938496,677.4781367156669,Rest,3
8.708,676.7212595607351,1164.5332747141451,667.2008755446524,Rest,3
8.711,680.1311183132075,1165.3469688113892,674.1954534286801,Rest,3
8.714,678.1334260861189,1165.2236217526938,680.6876612529351,Rest,3
8.717,677.1093967091318,1165.2561974830862,698.6365978284595,Rest,3
8.72,677.8667298396504,1165.3974551436252,703.581631610588,Rest,3
8.723,677.3751893490779,1165.3576213547733,703.1718937363498,Rest,3
8.726,677.5981429336241,1165.3195238494309,680.5210978413937,Rest,3
8.729,672.0090248595505,1165.5908585299085,694.8025250199466,Rest,3
8.732,668.0586717198696,1165.2735978691098,672.8734443036848,Rest,3
8.735,668.4744266837151,1165.417519857588,681.9733759133072,Rest,3
8.738,667.7334824482778,1165.3834850053174,697.2625764921398,Rest,3
8.741,666.836845497709,1165.1846081238518,701.0941411369015,Rest,3
8.744,666.8571188279532,1165.3142285721574,698.480632720069,Rest,3
8.747,672.3247101694,1165.3682381353665,672.2645219879772,Rest,3
8.75,672.0482739267676,1165.391020225408,670.573252507836,Rest,3
8.753,673.0172405263472,1165.2856523139062,664.7094404351044,Rest,3
8.756,674.4056426770261,1165.3069794543958,687.4979004261374,Rest,3
8.759,677.3429444245033,1165.2611702991926,703.4582154104967,Rest,3
8.762,676.6939350001735,1165.2813476659474,704.2651497441709,Rest,3
8.765,674.4017022134902,1165.293313895859,697.3361596269798,Rest,3
8.768,671.4945991628884,1165.353188556813,688.5399417328765,Rest,3
8.771,672.4652007180691,1165.3085458646472,672.203796768641,Rest,3
8.774,670.0287991796492,1165.2216017510416,686.6166164418001,Rest,3
8.777,671.1541630213455,1165.4185164473672,700.8214450861747,Rest,3
8.78,669.8565047808295,1165.2539599244546,709.5484423099091,Rest,3
8.783,670.7463020975949,1165.3726774898382,703.6020628931598,Rest,3
8.786,667.8161427755526,1165.3267962130064,692.6842126469866,Rest,3
8.789,664.8337900440442,1165.3181809566236,665.6400448846871,Rest,3
8.792,661.6759457201892,1165.4091549407428,679.6372431084208,Rest,3
8.795,658.1020716550436,1165.292129551426,681.7096503626883,Rest,3
8.798,662.8401831197957,1165.3584981392023,700.0774139258162,Rest,3
8.801,668.1611309243597,1165.2748298972642,701.8288739715664,Rest,3
8.804,672.0826991895078,1165.2672553381033,688.4535346571845,Rest,3
8.807,670.4649532395546,1165.5036402349044,671.6765709729875,Rest,3
8.81,670.9572340199035,1165.352254551918,661.67050083524,Rest,3
8.813,671.4819808580853,1165.270417960932,671.2330402413654,Rest,3
8.816,671.751961916919,1165.158138293998,678.373169109007,Rest,3
8.819,669.9105441463643,1165.3274649772006,692.2004934788339,Rest,3
8.822,670.285421047857,1165.254806906558,698.7036852483374,Rest,3
8.825,668.6815909959782,1165.2753722995965,681.1520327510873,Rest,3
8.828,666.6990007995367,1165.2376067921646,684.8002046108489,Rest,3
8.831,667.7678159198541,1165.3160453219468,670.3372651740628,Rest,3
8.834,669.812673307976,1165.2739501326023,680.3059059746154,Rest,3
8.837,672.2116782917593,1165.2570802279806,688.8112102521909,Rest,3
8.84,671.9101210725452,1165.2660566885538,696.206547761744,Rest,3
8.843,672.153471368965,1165.3423530271475,705.6227511909904,Rest,3
8.846,670.7873828157643,1165.3849584323118,688.9601765823575,Rest,3
8.849,670.7462216313149,1165.2694928967348,675.1200044298178,Rest,3
8.852,670.0940317027606,1165.309225953725,676.0117371096297,Rest,3
8.855,666.966573234388,1165.4255825788478,693.819737293689,Rest,3
8.858,669.1292565023012,1165.2891433583668,696.8423446228915,Rest,3
8.861,672.5656971413728,1165.4053217655803,691.7829491833388,Rest,3
8.864,675.3048962718125,1165.4441500239552,690.2325862923367,Rest,3
8.867,674.864017947199,1165.3257167727609,683.2841263156088,Rest,3
8.87,675.3194666289647,1165.3294605409455,673.7768261166603,Rest,3
8.873,677.2743704646075,1165.477421340635,671.1354584855388,Rest,3
8.876,673.7717787947391,1165.3474784311627,677.8068045147425,Rest,3
8.879,675.1915818681218,1165.3201800966478,689.8962747927039,Rest,3
8.882,671.8340095083724,1165.3449935132255,697.5130537167852,Rest,3
8.885,672.3570623823479,1165.504308403052,671.5973838087777,Rest,3
8.888,673.2887778626416,1165.3242457299525,673.3179531476442,Rest,3
8.891,673.0079749832123,1165.606960726614,680.4028338674109,Rest,3
8.894,676.8617626263813,1165.4053873306975,680.7594300221717,Rest,3
8.897,676.5742566078015,1165.4383749292344,687.9765394898104,Rest,3
8.9,677.1904310215033,1165.727125492945,695.9698916637768,Rest,3
8.903,678.7546835845332,1165.4915136684792,692.4392858075245,Rest,3
8.906,679.2372911259283,1165.4397643136697,687.4039426331452,Rest,3
8.909,676.1184359930081,1165.6258738787024,679.1220246698886,Rest,3
8.912,674.6843069415459,1165.3395939278118,678.1526938858859,Rest,3
8.915,678.6660186846278,1165.390778826568,673.60616011693,Rest,3
8.918,684.8807793713545,1165.2883649216133,690.4617387606786,Rest,3
8.921,684.3989180802009,1165.169379135296,697.1059616930439,Rest,3
8.924,682.1697195970678,1165.587827037314,698.4498022138837,Rest,3
8.927,680.5197322988191,1165.3957301849998,682.3369821711757,Rest,3
8.93,679.2335014621617,1165.33245269447,687.1977063653119,Rest,3
8.933,678.670636257009,1165.2187204621698,679.9100285661254,Rest,3
8.936,678.834920982709,1165.3981435773544,695.9781218741085,Rest,3
8.939,679.698872530326,1165.2785891626584,701.628573731014,Rest,3
8.942,679.9111431731156,1165.2779835793951,707.478269037994,Rest,3
8.945,676.4943833940487,1165.360875768766,686.7601861667855,Rest,3
8.948,678.9798097586405,1165.1081264147908,683.8045774465296,Rest,3
8.951,680.5484682975374,1165.380573318073,673.7022028806451,Rest,3
8.954,679.3406658578713,1165.339248220831,689.276372108027,Rest,3
8.957,677.6266941579215,1165.2114236606865,695.1792240356474,Rest,3
8.96,676.7925508967103,1165.4541791026809,699.3411206413651,Rest,3
8.963,673.3403770137282,1165.047201519871,696.4041061883099,Rest,3
8.966,673.730384556101,1165.3209883357272,684.167671104392,Rest,3
8.969,671.7971976753709,1165.3113258256108,677.3343077104458,Rest,3
8.972,673.605984283207,1165.1622700884664,674.6972244617015,Rest,3
8.975,674.0742873041972,1165.366672321161,685.8407009650113,Rest,3
8.978,681.1353631180958,1165.3259641320662,694.6009838105421,Rest,3
8.981,682.8347757857771,1165.2700245702297,701.8325909176577,Rest,3
8.984,681.2620992972969,1165.3544527714791,698.2030312064924,Rest,3
8.988,680.7975632903056,1165.2191579603143,685.0518953862065,Rest,3
8.991,679.8428118041529,1165.3747088163743,680.2903640616374,Rest,3
8.994,677.215677167854,1165.338898937571,690.4055363423272,Rest,3
8.997,673.851097089183,1165.284161005516,689.080220947292,Rest,3
9.0,668.7868420823625,1165.3810805536605,689.7744464605387,Rest,3
9.003,668.8876633510188,1165.3337377707646,703.5119990720748,Rest,3
9.006,670.1656687457166,1165.2598488640606,681.5572120615496,Rest,3
9.009,673.1412527729574,1165.3960949654693,673.9258848340374,Rest,3
9.012,672.8841123442784,1165.346234482078,680.5775893423067,Rest,3
9.015,674.478133258597,1165.4423785737013,678.7150262254507,Rest,3
9.018,676.1437798909878,1165.3405607152654,697.4071279057417,Rest,3
9.021,679.4792687272154,1165.3728980270505,692.4316063441761,Rest,3
9.024,679.6646290617739,1164.930157653112,687.6104238760977,Rest,3
9.027,675.8737904875029,1165.224384692238,684.1095708739246,Rest,3
9.03,673.6351929468146,1165.2300471341666,671.6631497935235,Rest,3
9.033,672.1923330059449,1165.3305727637496,669.0954213256147,Rest,3
9.036,672.458160216589,1165.3384340212865,688.0346087258588,Rest,3
9.039,671.7888631568984,1165.3075045713788,708.9284317408122,Rest,3
9.042,673.3520714464273,1165.3516132058635,707.3926618567302,Rest,3
9.045,673.4817401745009,1165.2813417054822,686.8284138236539,Rest,3
9.048,673.695893132197,1165.3505093277108,690.4048508888305,Rest,3
9.051,673.076289066826,1165.2066833027225,674.1674213609006,Rest,3
9.054,669.8205280090008,1165.296449100548,674.5459287817393,Rest,3
9.057,671.4223058727152,1165.2343786042188,693.4542308395185,Rest,3
9.06,669.9844908695806,1165.3113198651456,692.4187138579742,Rest,3
9.063,671.5362651987392,1165.3078532585923,690.4756910175909,Rest,3
9.066,673.2399944353097,1165.3680617055966,704.1069572099397,Rest,3
9.069,672.9814932324282,1165.2879828557948,681.0039908890714,Rest,3
9.072,670.0468444880062,1165.294614469363,687.1937861673578,Rest,3
9.075,666.899643170791,1165.3379619524433,688.5146568435022,Rest,3
9.078,668.2050160414,1165.3105324876942,695.8724201765561,Rest,3
9.081,670.6139225499537,1165.3051865464672,703.3428792170142,Rest,3
9.084,671.9203361177845,1165.2030349019808,698.4413449098283,Rest,3
9.087,671.85396037745,1165.2431017450217,682.1705761159153,Rest,3
9.09,667.918879141674,1165.261591108035,670.2471500929773,Rest,3
9.093,666.2326969185706,1165.3539967958925,674.0427641919571,Rest,3
9.096,666.1971457239563,1165.2424300005948,687.3838004331351,Rest,3
9.099,666.3139309065259,1165.3250933081024,706.6977365848704,Rest,3
9.102,671.7558153576631,1165.317229070333,699.3216829683403,Rest,3
9.105,675.4615444495134,1165.3278941306942,687.3355725211587,Rest,3
9.108,674.2117117895737,1165.310302413738,683.4378449246699,Rest,3
9.111,674.6276872906312,1165.3393108057155,677.8519127192393,Rest,3
9.114,673.8342516224684,1165.332921187034,681.1157847780925,Rest,3
9.117,673.1881032214288,1165.353194517278,688.6542527263466,Rest,3
9.12,670.3468680795274,1165.2803606129123,701.6596998762726,Rest,3
9.123,666.9803967452522,1165.2957511300744,687.3331376711294,Rest,3
9.126,666.8648751813024,1165.193014763953,682.4982240793972,Rest,3
9.129,664.4384609983517,1165.3863043053514,670.4605734897343,Rest,3
9.132,666.8873169287821,1165.314833559374,670.052273875746,Rest,3
9.135,670.164762755008,1165.7747305363096,687.975892183291,Rest,3
9.138,670.681320510068,1165.3941768877717,698.251046925908,Rest,3
9.141,676.3516397895384,1165.2764976354238,691.7398037600283,Rest,3
9.144,673.8789419983556,1165.3315544523662,694.6179556391186,Rest,3
9.147,675.0688618503644,1165.3032416466765,685.6727588978719,Rest,3
9.15,676.2414987375139,1165.2569401570488,676.0585637162404,Rest,3
9.153,672.9524550381249,1165.3223216917895,679.4571029492739,Rest,3
9.156,670.0441688351832,1165.3133416549374,681.1330599943471,Rest,3
9.159,669.9308597959113,1165.4254848272187,696.0112823261359,Rest,3
9.162,669.7592162798901,1165.3152543682163,697.8540090148459,Rest,3
9.165,670.7056415922215,1165.4216808583355,694.6254282743249,Rest,3
9.168,669.9212187434696,1165.3809875704037,671.509560526557,Rest,3
9.171,670.557553238577,1165.567709275211,679.5366435690694,Rest,3
9.174,671.1891163813015,1165.3749561756797,680.5384475634631,Rest,3
9.177,673.4551028555754,1165.3778559419936,697.8590777944419,Rest,3
9.18,673.3204267406973,1165.5595291327868,687.1920081605921,Rest,3
9.183,670.7296795522784,1165.5915499438704,678.4957317704834,Rest,3
9.186,669.3417154957909,1165.4412532378738,681.9208630229072,Rest,3
9.189,672.67096312892,1165.5209780360435,668.6626987055181,Rest,3
9.192,674.228280094657,1165.3297257816464,670.3306550181693,Rest,3
9.195,673.0614951922291,1165.5840117435469,693.033965591665,Rest,3
9.198,670.3618520929637,1165.5478919205536,681.9031014326931,Rest,3
9.201,669.3384437964492,1165.52721268263,702.5024256113082,Rest,3
9.204,669.5198630714253,1165.755951494688,691.3310034669641,Rest,3
9.207,667.351123970881,1165.4284978423711,675.8817739345758,Rest,3
9.21,668.6736021844866,1165.29875162825,668.1121448412114,Rest,3
9.213,667.1766164513369,1165.5961561913678,677.4532875362977,Rest,3
9.216,668.408881832228,1165.2754772037836,693.861206038142,Rest,3
9.219,666.910890568601,1165.4995829462507,698.224189665817,Rest,3
9.222,667.5122943535202,1165.4458803469993,693.1761095733773,Rest,3
9.225,673.0807641840892,1165.3785449717695,680.8936388365792,Rest,3
9.228,675.3390592740844,1165.7615954591745,681.923091640841,Rest,3
9.231,674.4168948432082,1165.3494626700235,673.0269686015807,Rest,3
9.234,672.3383995697975,1165.3283715639557,670.813679196081,Rest,3
9.237,675.4727346268576,1165.3280067834862,683.6678151688355,Rest,3
9.24,672.0587595771265,1165.3760540933674,702.391163395782,Rest,3
9.243,670.7343424241951,1165.2063012369038,689.8551642722088,Rest,3
9.246,670.7978982684491,1165.3832942704314,682.5658699948633,Rest,3
9.249,669.7005849719745,1165.364700599277,683.4632794217205,Rest,3
9.252,668.7136475698528,1165.6426668933234,680.6887323485294,Rest,3
9.255,668.1110648049194,1165.3030532959765,686.9563277907762,Rest,3
9.258,671.7887999759674,1165.3349107903136,683.9837120751992,Rest,3
9.261,668.3632038072591,1165.382112906231,699.4581317255654,Rest,3
9.264,664.2020796778297,1165.2681595406725,687.2126224294451,Rest,3
9.267,664.4894456254775,1165.3209406520057,684.4029485467611,Rest,3
9.27,665.2671212276365,1165.254950553769,680.7095939766876,Rest,3
9.273,667.2095080863843,1165.229104188574,683.753428906611,Rest,3
9.277,667.9752514332832,1165.1354217690732,690.2815270759496,Rest,3
9.28,671.446666293939,1165.3777665350158,701.3049687510692,Rest,3
9.283,670.3404337573569,1165.3832281092675,700.8038307194508,Rest,3
9.286,670.9399588036488,1165.3651297527706,697.6134488121806,Rest,3
9.289,669.4951301211274,1165.3970253940852,684.2372374817417,Rest,3
9.292,670.1086342464249,1165.2815479375777,678.8232360867544,Rest,3
9.295,667.9638317780294,1165.40749971956,689.8483806667782,Rest,3
9.298,665.5100030314926,1165.2537542884056,702.3890778290126,Rest,3
9.301,668.1413320471444,1165.130267158779,702.153105992449,Rest,3
9.304,668.7765680285178,1165.211566711851,700.8603871894344,Rest,3
9.307,675.8568168707868,1165.3342038791425,687.2373255774171,Rest,3
9.31,680.2354139370219,1165.355505985678,682.205741668432,Rest,3
9.313,676.927102437866,1165.298364198013,676.0086704502905,Rest,3
9.316,672.1202477360067,1165.3891206251526,695.4803813076473,Rest,3
9.319,675.1876944527262,1165.4097599279594,705.4825437644176,Rest,3
9.322,676.7172952553386,1165.1574760863157,698.0284986529945,Rest,3
9.325,676.166097064745,1165.198977613327,688.9497153699059,Rest,3
9.328,673.0710235918789,1165.3316080965528,673.9406214881684,Rest,3
9.331,672.0126851812225,1165.3873336776892,681.5591486166893,Rest,3
9.334,672.8438631110029,1165.3116804732897,669.7856521350923,Rest,3
9.337,673.1082925925604,1165.3478753981442,682.5533160630841,Rest,3
9.34,677.1889122949734,1165.2025246861606,698.8471149023908,Rest,3
9.343,679.7304397500086,1165.2365476175007,695.8694822632649,Rest,3
9.346,679.0393142747062,1165.2764320703068,681.8483873424992,Rest,3
9.349,674.9111038340454,1165.1458239729195,671.1163128753082,Rest,3
9.352,672.8308961189862,1165.3869992955922,660.263701708758,Rest,3
9.355,670.3887576328227,1165.2878755674217,675.9437931709043,Rest,3
9.358,668.2011268378648,1165.247316389956,691.7769642802434,Rest,3
9.361,670.8071012266995,1165.344793837642,695.7882572160074,Rest,3
9.364,671.867555006451,1165.1900255906612,696.7253490359008,Rest,3
9.367,673.6456869418248,1165.457508022488,683.6989919780483,Rest,3
9.37,669.9841564874836,1165.309214032795,680.9695954286569,Rest,3
9.373,669.6165912886371,1165.3617585136603,689.8550605601145,Rest,3
9.376,670.3598893117772,1165.2776009175302,694.6238290815149,Rest,3
9.379,671.1715973820207,1165.4225791004394,696.0710234726696,Rest,3
9.382,672.8256270677599,1165.212187196277,695.8306957281466,Rest,3
9.385,675.2947980516908,1165.2291345869464,681.8252625257089,Rest,3
9.388,674.0566210814263,1165.4953557843394,691.6214444186026,Rest,3
9.391,674.4766240688115,1165.396369146868,683.4881381378339,Rest,3
9.394,676.1909253824861,1165.2667481025155,676.3011260391625,Rest,3
9.397,675.6157696981155,1165.250150591153,682.2216173674605,Rest,3
9.4,674.5982193467878,1165.3108096493256,688.1098911893238,Rest,3
9.403,674.3045412665059,1165.3476995644212,685.8279360327645,Rest,3
9.406,674.3451362067624,1165.3062153227586,688.8321040668611,Rest,3
9.409,676.2400163698215,1165.325731673924,677.7282682333313,Rest,3
9.412,676.1014528395477,1165.3371835156895,685.781748388022,Rest,3
9.415,674.8133492247282,1165.3232759622665,693.4222362544818,Rest,3
9.418,673.7743322580257,1165.284057293422,706.9732233253984,Rest,3
9.421,673.8405577946374,1165.7805384135888,705.8772910687078,Rest,3
9.424,672.604382348583,1165.3362858696323,692.7344766538712,Rest,3
9.427,672.7875265821846,1165.3723788705324,690.7811231352238,Rest,3
9.43,673.6138991849302,1165.3423864057524,679.9229955581421,Rest,3
9.433,676.7747922867289,1165.385692761623,686.844734769432,Rest,3
9.436,676.7749621599868,1165.5311448015148,694.194736384718,Rest,3
9.439,677.3725035634641,1165.410461474712,700.2659929115764,Rest,3
9.442,677.0859792335009,1165.3395551847882,698.5687993250846,Rest,3
9.445,673.3571932741634,1165.3285885248886,684.7208052540785,Rest,3
9.448,674.1715138162987,1165.3350001972915,671.9613983585117,Rest,3
9.451,673.2589671920499,1165.398084568749,667.1925374499008,Rest,3
9.454,670.0066465147312,1165.1978051898247,664.7097569358059,Rest,3
9.457,671.8867065771468,1165.3063857920629,673.4224406984378,Rest,3
9.46,672.7719214882757,1165.4137307898677,693.7622587397407,Rest,3
9.463,668.7991003750682,1165.3371477528988,701.2594272207531,Rest,3
9.466,672.9468742545694,1165.346251767427,674.480776724908,Rest,3
9.469,674.2620163276215,1165.307623184636,671.0093499433219,Rest,3
9.472,673.651445347243,1165.2731091109645,671.2324167767068,Rest,3
9.475,674.1428821257213,1165.2999025940778,683.806872225627,Rest,3
9.478,672.5640419201901,1165.3402507710755,690.2303093946349,Rest,3
9.481,674.6258884222375,1165.392282651935,709.0183197281742,Rest,3
9.484,673.8116304649866,1165.342989008783,715.7986880300865,Rest,3
9.487,675.4233658818442,1165.3787631247951,683.195178293607,Rest,3
9.49,677.2276457819517,1165.3852600318503,672.8619614674999,Rest,3
9.493,674.3354224366453,1165.3660130937114,668.7665657718856,Rest,3
9.496,674.6968572970459,1165.3608847094638,677.0867040260678,Rest,3
9.499,672.9992130993859,1165.381038830404,701.669881542907,Rest,3
9.502,671.9498803555823,1165.2693134867327,694.4460629756526,Rest,3
9.505,669.4858377558992,1165.3045505648315,687.5673201760435,Rest,3
9.508,669.5665162284989,1165.370281382833,674.3085323939958,Rest,3
9.511,672.5843921404353,1165.3717196430823,670.8329708377088,Rest,3
9.514,674.6604215693976,1165.39443914824,677.423237851052,Rest,3
9.517,677.9499176680944,1165.2869534834567,686.4995844959717,Rest,3
9.52,678.7566350408357,1165.3346211117057,693.928583136628,Rest,3
9.523,677.9583570907541,1165.443052702314,689.3902146089333,Rest,3
9.526,674.8339062731154,1165.3003865838512,681.0076631316737,Rest,3
9.529,671.3558055586583,1165.3446120434537,679.912247647315,Rest,3
9.532,669.7692721807089,1165.32033208851,674.6706533039395,Rest,3
9.535,669.2235147027391,1165.3940809242822,680.1727533546392,Rest,3
9.538,671.5465744193285,1165.399188446902,697.0107009423615,Rest,3
9.541,669.8750030845407,1165.2753997177365,692.4014863254412,Rest,3
9.544,672.3804673410019,1165.3817099787843,686.3875205978776,Rest,3
9.547,672.0951720589604,1165.306260622294,673.5040084724436,Rest,3
9.55,673.6426173022529,1165.3758448810393,663.6564747877687,Rest,3
9.553,674.8100822937587,1165.354461712177,667.2954681271873,Rest,3
9.556,676.1894698368872,1165.470174607059,680.3132361547036,Rest,3
9.559,676.3986452101046,1165.319985785483,694.5199018144491,Rest,3
9.562,672.6459559972234,1165.24912717928,693.5666505773843,Rest,3
9.565,669.1913776625845,1165.4496127903,698.0261746676176,Rest,3
9.568,667.1958306069172,1165.4148769873234,678.0510768951269,Rest,3
9.571,665.6799859619124,1165.265982182739,682.972343322318,Rest,3
9.574,665.9216077234278,1165.4299235856442,686.2717236604361,Rest,3
9.577,667.003555536694,1165.4225284364854,695.2244401245642,Rest,3
9.58,671.3841845255118,1165.4710466231163,706.0968352671665,Rest,3
9.583,672.691770516845,1165.030755404324,703.2678822598317,Rest,3
9.586,673.4577612230493,1165.2895611869765,680.9987140892404,Rest,3
9.589,672.1502950370664,1165.4010320187845,678.7145660775383,Rest,3
9.592,669.7745585172842,1165.3373957082506,677.9347488802372,Rest,3
9.595,670.0261056454308,1165.4890436517053,683.1323472419199,Rest,3
9.598,669.9001639962391,1165.4266840728144,693.2805351353329,Rest,3
9.601,667.8310940064304,1165.4356843752485,702.9859361631794,Rest,3
9.604,668.7692235433129,1165.3387880729183,698.2395199822807,Rest,3
9.607,667.6937470071014,1165.2994472145376,685.3034282092367,Rest,3
9.61,666.4068074711332,1165.3850126725451,673.4017107965601,Rest,3
9.613,667.0977600929451,1165.4003280878458,672.217370536014,Rest,3
9.616,669.381254241616,1165.415837218265,682.2359695715868,Rest,3
9.619,671.1631871656402,1165.4020643713552,695.6069321163811,Rest,3
9.622,669.7555464214738,1165.551663106878,708.9090620170906,Rest,3
9.625,670.432185582183,1165.4099280130777,686.6837610821439,Rest,3
9.628,673.7751291722213,1165.5917740573614,672.9604921293845,Rest,3
9.631,674.6149462002452,1165.2304172790548,670.3823316553035,Rest,3
9.634,673.1923595896196,1165.428521684232,682.621021583202,Rest,3
9.637,672.0480378923461,1165.4066968448992,688.5947595351648,Rest,3
9.64,669.213198925638,1165.398433852009,696.6776724669543,Rest,3
9.643,666.9185837410192,1165.6123042836552,695.922169795295,Rest,3
9.646,665.6629253224046,1165.3161079068311,682.44567304202,Rest,3
9.649,667.4211832787017,1165.4654920656076,671.1877949461692,Rest,3
9.652,666.7107387436317,1165.6316793717956,665.3019494178235,Rest,3
9.655,666.9437667064389,1165.4154700536096,684.935066692241,Rest,3
9.658,668.0070964106436,1165.4127169147391,688.1035134915726,Rest,3
9.661,668.0702761495443,1165.585413644959,691.6908921826949,Rest,3
9.664,665.0441789679741,1165.366672321161,686.350138944404,Rest,3
9.667,661.4861072881349,1165.516294898545,673.1719014849546,Rest,3
9.67,661.5812130667225,1165.373076841006,674.9256050498014,Rest,3
9.673,662.0894774305198,1165.481618104174,671.9145514863195,Rest,3
9.676,665.7783223126319,1165.834854940755,686.6917469134029,Rest,3
9.679,666.2311066664585,1165.333952943558,692.9430988959192,Rest,3
9.682,663.2487652598339,1165.3702462160882,694.2284755979151,Rest,3
9.685,662.8574434348874,1165.3764749022096,698.9696263038667,Rest,3
9.688,664.465249713093,1165.3796399092246,678.9872460350091,Rest,3
9.691,670.5494267403396,1165.4906249631197,671.8935348860663,Rest,3
9.694,669.9019288899814,1165.4202974343657,675.0379943892949,Rest,3
9.697,672.6315823354223,1165.4247957974428,696.5295477544722,Rest,3
9.7,673.5340337197821,1165.7275218638804,698.7000517487587,Rest,3
9.703,672.007673026046,1165.1532161418456,691.3601090145241,Rest,3
9.706,671.7935826532344,1165.3544176047346,669.5643245654493,Rest,3
9.709,669.183880589471,1165.403919864168,672.8538266246112,Rest,3
9.712,671.2608017040254,1165.2647674399336,670.0674724659291,Rest,3
9.715,672.006423116496,1165.3217870380624,683.7333135286943,Rest,3
9.718,669.966347213548,1165.4509544910138,695.1789295886671,Rest,3
9.721,667.2764381499812,1165.351642412143,694.9794429516128,Rest,3
9.724,667.7338645140964,1165.2808231450108,687.6547113245382,Rest,3
9.727,666.109781397555,1165.3904033172612,675.7677192411088,Rest,3
9.73,666.2540252511532,1165.4194403194715,666.5059198744201,Rest,3
9.733,666.3516403855849,1165.156462211187,682.837863902791,Rest,3
9.736,667.202937269561,1165.373673483571,691.6913696159565,Rest,3
9.739,664.2698722207394,1165.2060449369008,690.7921344986122,Rest,3
9.742,665.0801503753842,1165.2527547183936,688.4994934200637,Rest,3
9.745,664.0250210791852,1165.3425413778473,677.5306639111833,Rest,3
9.748,666.3932903281797,1165.1312691129767,668.0679950795168,Rest,3
9.751,665.7191033028487,1165.38458888347,677.0954212064053,Rest,3
9.754,671.6046800142145,1165.353283924256,688.4204272532972,Rest,3
9.757,671.9660791118239,1165.302865541323,705.57827539185,Rest,3
9.76,672.2443583302925,1165.3621727659909,719.5496975838778,Rest,3
9.763,669.3956004852772,1165.192223214176,708.1656090218555,Rest,3
9.766,667.0205798173643,1165.2672708353127,677.9336932818524,Rest,3
9.769,667.8602782321308,1165.2629447296792,670.3142679112277,Rest,3
9.772,666.2267871173367,1165.0080090770732,684.69405885864,Rest,3
9.775,663.9917324771562,1165.380182907603,693.9191745423286,Rest,3
9.778,665.8793426608256,1165.4561305589832,697.4309244669586,Rest,3
9.781,672.0172669908127,1165.350434821896,701.9681295118486,Rest,3
9.784,674.032130126015,1165.3573197552346,688.5137162820955,Rest,3
9.787,675.1827156761545,1165.2595377277778,683.6131225363163,Rest,3
9.79,675.0687056861765,1165.3560394473122,677.4466052587754,Rest,3
9.793,674.4483732519594,1165.2641022520188,678.3724836555103,Rest,3
9.796,673.681425295046,1165.1535827104549,686.2777043912058,Rest,3
9.799,672.76732179729,1165.3240907578577,698.562919922223,Rest,3
9.802,671.6035320286193,1165.3865904076804,696.5863396628308,Rest,3
9.805,672.4599417996337,1165.1797247147233,684.9648529249255,Rest,3
9.808,671.8590172361156,1165.3895676600418,668.6157177228591,Rest,3
9.811,670.0414449025923,1165.2971619721843,682.0172723552313,Rest,3
9.814,670.053079134593,1165.3208059454926,684.8251706153358,Rest,3
9.817,673.9027475002703,1165.3806245780736,688.3105532301132,Rest,3
9.82,674.3186306141174,1165.1248675733648,696.188311718501,Rest,3
9.823,673.682693682038,1165.369416519334,696.145461934264,Rest,3
9.827,669.38876323566,1165.301001107812,688.1369213029052,Rest,3
9.83,665.5813390709566,1165.196056985385,674.268259914906,Rest,3
9.833,651.811509348334,1165.204177523157,666.671388944553,Rest,3
9.836,622.1488651214677,1165.3887266384038,682.7661994416951,Rest,3
9.839,643.56955690021,1165.2967083807837,690.2423560908265,Rest,3
9.842,656.7161955495113,1165.3994983910916,697.930147401112,Rest,3
9.845,657.856195313477,1165.1262241752415,685.2297115599765,Rest,3
9.848,655.7440669231495,1165.304011142732,678.2367775722477,Rest,3
9.851,638.3387104676617,1165.1937896244276,671.9818749406188,Rest,3
9.854,591.63697441065,1165.0956207627798,685.9194232129363,Rest,3
9.857,606.8495037376289,1165.4302698886715,699.5996069430836,Rest,3
9.86,645.584949324721,1165.4986906646122,688.8295297419464,Rest,3
9.863,659.8380070731648,1165.27946892732,696.6368957325096,Rest,3
9.866,664.4059991128444,1165.521822037914,691.1006714225616,Rest,3
9.869,696.8139000909209,1165.1336163441676,686.092666517814,Rest,3
9.872,689.8861449821168,1165.4299295461094,674.9231141713993,Rest,3
9.875,685.9689677916726,1165.4223734643904,680.731868831142,Rest,3
9.878,689.5677327594439,1164.7053444034273,716.7620964958783,Rest,3
10.914,723.1893382298158,1164.6209400440382,697.5777193996572,WristFlexion,4
10.917,710.7501960695024,1164.5943814032532,693.1999895811068,WristFlexion,4
10.92,679.9231213239576,1164.7635972218034,700.9377885982739,WristFlexion,4
10.923,709.122673168501,1164.8592543434208,704.3118130340354,WristFlexion,4
10.926,734.6910035241847,1164.9518090429078,696.853689176284,WristFlexion,4
10.929,706.775509330691,1164.9168711801617,682.4241110592021,WristFlexion,4
10.932,663.4433500103175,1164.3299972212312,677.9826942661637,WristFlexion,4
10.935,640.5385012076498,1164.9858498556434,691.2280990157245,WristFlexion,4
10.938,689.7935116044893,1164.8505848468046,695.2169972916838,WristFlexion,4
